gene_symbol,HealthyLungBiopsy_2,HealthyLungBiopsy_1,COVID19Lung_2,COVID19Lung_1
RFPL4A,0,0,0,0
NLRP11,0,1,0,0
NLRP4,0,0,0,0
NLRP13,0,0,0,0
NLRP8,0,0,0,0
NLRP5,0,0,0,0
ZNF787,191,318,1,1
ZNF444,202,153,2,0
GALP,0,1,0,0
ZSCAN5B,0,5,0,0
ZSCAN5A,52,161,0,0
ZNF582,67,56,0,0
ZNF582-AS1,77,95,0,0
ZNF583,120,252,33,1
ZNF667,52,198,1,1
ZNF471,85,128,0,0
ZFP28,139,283,0,0
ZNF470,116,467,7,0
ZNF71,114,354,1,0
SMIM17,13,8,0,0
ZNF835,22,5,0,0
ZIM2,1,0,0,0
PEG3,95,100,0,0
PEG3-AS1,0,0,0,0
MIMT1,0,0,0,0
USP29,0,0,0,0
ZIM3,0,0,0,0
DUXA,12,0,0,0
ZNF264,189,461,0,0
AURKC,38,100,0,0
ZNF805,282,750,1,0
ZNF460,52,358,4,0
ZNF543,55,88,3,1
ZNF304,246,473,0,4
ZNF547,33,116,0,0
ZNF548,325,615,7,0
ZNF17,104,182,0,0
ZNF749,15,181,1,0
VN1R1,18,4,0,0
ZNF772,63,86,0,1
ZNF419,211,410,0,0
ZNF773,120,190,0,0
ZNF549,116,368,0,0
ZNF550,13,134,0,0
ZNF416,84,174,0,0
ZIK1,86,98,0,0
ZNF530,49,65,0,0
ZNF134,129,549,0,0
ZNF211,303,580,1,0
ZSCAN4,3,1,0,0
ZNF551,77,167,0,0
ZNF154,66,88,5,2
ZNF671,112,151,0,0
ZNF776,121,353,25,0
ZNF586,290,392,18,1
ZNF552,69,102,4,0
FKBP1AP1,5,5,0,1
ZNF587B,109,173,0,0
ZNF587,131,398,0,0
ZNF814,201,578,0,0
ZNF417,60,135,0,0
ZNF418,57,97,0,0
ZNF256,99,330,4,0
C19orf18,25,9,0,0
ZNF606,81,141,9,0
LOC100128398,37,74,9,0
ZSCAN1,7,2,0,0
ZNF135,112,47,0,0
ZSCAN18,964,765,0,0
ZNF329,55,110,0,0
ZNF274,461,1582,5,8
ZNF544,236,398,5,0
ZNF8,45,172,0,0
ZSCAN22,119,278,0,0
A1BG,306,202,0,0
A1BG-AS1,2,24,0,0
ZNF497,5,10,0,4
ZNF837,10,5,0,0
MIR4754,0,0,0,0
RPS5,14010,27537,124,11
ZNF584,317,451,3,0
ZNF132,24,91,0,0
ZNF324B,65,62,0,0
ZNF324,139,234,0,0
ZNF446,195,78,0,0
SLC27A5,98,90,2,0
ZBTB45,109,108,0,0
TRIM28,2638,5241,82,15
CHMP2A,3141,3823,88,5
UBE2M,1062,1524,22,4
MZF1,204,311,3,0
KIR2DL2,0,0,0,0
KIR3DS1,0,0,0,0
KIR2DL5A,0,0,0,0
KIR2DL5B,0,0,0,0
KIR2DS5,0,0,0,0
KIR2DS3,0,0,0,0
KIR2DS1,0,0,0,0
KIR2DS2,0,0,0,0
FAM110C,87,808,26,1
SH3YL1,501,551,17,2
ACP1,1110,2804,91,0
TMEM18,552,748,6,0
SNTG2,243,12,0,0
TPO,25,70,0,0
PXDN,1706,15543,8,1
MYT1L,6,28,0,0
TRAPPC12,510,608,2,0
ADI1,2091,1510,23,11
RNASEH1,196,626,1,0
RPS7,15650,28338,512,46
COLEC11,256,18,0,0
ALLC,0,10,0,0
SOX11,34,5,0,0
LOC400940,0,0,0,0
LINC00487,10,31,0,0
CMPK2,181,364,196,0
RSAD2,243,4262,1643,75
RNF144A-AS1,10,32,0,0
RNF144A,511,563,0,0
LOC100506274,6,2,0,0
LINC00299,10,15,3,0
ID2,2527,4398,23,0
KIDINS220,656,1679,32,1
MBOAT2,385,363,16,3
ASAP2,629,703,0,0
ITGB1BP1,1463,1492,11,1
CPSF3,410,703,4,0
IAH1,572,697,8,3
ADAM17,410,2003,36,0
YWHAQ,4758,7708,203,7
TAF1B,161,465,13,1
GRHL1,216,315,0,0
KLF11,1607,1713,0,3
CYS1,54,32,0,0
RRM2,29,168,12,0
C2orf48,0,5,0,0
MIR4261,0,0,0,0
HPCAL1,2334,3431,16,3
ODC1,2972,11949,17,0
SNORA80B,0,7,0,0
NOL10,748,1753,20,0
ATP6V1C2,14,94,0,0
PDIA6,1099,7147,30,1
KCNF1,13,7,0,0
FLJ33534,0,0,0,0
C2orf50,4,10,0,0
PQLC3,546,368,4,2
ROCK2,401,985,13,1
LINC00570,2,0,0,0
E2F6,395,841,12,2
GREB1,30,5,0,0
MIR4429,0,0,0,0
NTSR2,0,0,0,0
LPIN1,503,4058,19,2
MIR4262,0,0,0,0
TRIB2,2143,1711,50,11
MIR3125,0,0,0,0
LOC100506474,15,2,0,0
FAM84A,168,115,0,0
NBAS,356,1110,0,3
DDX1,1266,2496,30,0
MYCNOS,1,0,0,0
MYCN,8,39,0,0
FAM49A,610,1057,85,8
RAD51AP2,0,0,0,0
VSNL1,156,40,7,0
SMC6,269,502,6,0
GEN1,171,333,15,0
MSGN1,0,0,0,0
KCNS3,652,272,1,0
NT5C1B-RDH14,0,0,0,0
RDH14,46,83,0,0
NT5C1B,0,1,0,0
MIR4757,0,0,0,0
OSR1,252,84,0,0
TTC32,133,95,0,0
WDR35,149,472,0,0
MATN3,193,110,0,0
LAPTM4A,5723,12018,171,14
SDC1,458,1546,30,0
PUM2,1448,3925,38,1
RHOB,12619,19027,354,21
HS1BP3,503,257,0,0
GDF7,0,3,0,0
APOB,13,0,0,0
KLHL29,162,712,13,0
ATAD2B,221,592,15,0
UBXN2A,221,284,1,1
MFSD2B,1,4,0,0
FKBP1B,273,141,0,0
TP53I3,482,229,2,0
PFN4,5,4,0,0
FAM228B,265,112,13,0
FAM228A,33,25,0,0
ITSN2,391,2352,8,3
NCOA1,987,1337,58,1
PTRHD1,394,165,2,0
CENPO,296,127,0,0
ADCY3,816,348,1,0
DNAJC27,347,214,22,0
DNAJC27-AS1,42,11,0,0
EFR3B,93,86,0,0
POMC,20,32,0,0
DNMT3A,187,406,22,0
MIR1301,0,0,0,0
DTNB,172,143,0,1
ASXL2,57,407,1,0
KIF3C,195,66,0,0
RAB10,1425,4449,278,4
HADHA,3110,3664,32,14
HADHB,1687,2907,51,0
OTOF,3,0,0,1
C2orf70,13,9,0,0
CIB4,8,4,0,0
KCNK3,2901,363,0,0
SLC35F6,500,1249,23,1
CENPA,2,13,0,0
DPYSL5,0,0,0,0
MAPRE3,203,323,6,0
TMEM214,1238,3637,23,4
AGBL5,435,236,1,0
OST4,1876,3913,101,4
EMILIN1,462,337,12,5
KHK,98,14,0,0
CGREF1,20,0,0,0
ABHD1,24,13,0,0
PREB,885,1183,13,0
TCF23,0,0,5,0
SLC5A6,550,1620,7,0
ATRAID,1987,1410,50,2
CAD,297,663,1,1
SLC30A3,0,3,0,0
DNAJC5G,0,0,0,0
TRIM54,10,3,0,0
UCN,17,34,0,0
MPV17,725,918,221,27
GTF3C2,681,967,20,3
EIF2B4,996,1584,2,0
SNX17,2251,1853,10,7
ZNF513,291,550,0,0
PPM1G,2357,4407,77,10
FTH1P3,1,14,1,0
NRBP1,1996,4527,17,0
KRTCAP3,50,183,0,0
IFT172,330,150,0,0
FNDC4,330,126,0,0
GCKR,12,59,0,0
C2orf16,2,22,0,0
ZNF512,507,1221,9,0
CCDC121,30,38,0,0
GPN1,553,1301,8,0
SUPT7L,877,1549,57,1
SLC4A1AP,415,786,0,0
MRPL33,1392,2771,50,3
RBKS,48,166,8,2
BRE-AS1,1266,526,30,0
MIR4263,0,0,0,0
LOC100505716,12,21,6,0
FOSL2,4297,4942,355,27
PLB1,75,33,0,2
PPP1CB,5797,4931,200,2
SPDYA,2,11,0,0
TRMT61B,87,223,0,0
WDR43,941,2995,10,2
SNORD92,0,2,0,0
SNORD53,0,6,0,0
CLIP4,324,750,1,0
ALK,0,14,0,0
YPEL5,2467,5962,147,11
LBH,3444,5109,29,0
LCLAT1,146,388,3,0
CAPN13,26,68,0,0
GALNT14,52,37,5,0
CAPN14,20,5,0,0
EHD3,271,204,10,0
XDH,6,10,0,0
SRD5A2,0,13,0,0
MEMO1,198,453,11,0
DPY30,445,555,42,0
SPAST,189,227,1,0
SLC30A6,302,642,19,0
NLRC4,116,125,13,0
YIPF4,345,865,25,0
BIRC6,602,2822,18,0
MIR558,0,0,0,0
TTC27,201,663,8,0
MIR4765,0,0,0,0
LINC00486,1,0,0,0
LTBP1,1049,2968,14,1
RASGRP3,298,2448,35,3
FAM98A,631,1195,28,0
MYADML,0,2,0,0
LOC100288911,153,19,0,0
CRIM1,2607,2104,79,0
FEZ2,1108,2711,65,3
VIT,58,1,0,0
STRN,384,937,9,0
HEATR5B,292,548,14,0
GPATCH11,12,71,0,0
EIF2AK2,153,671,859,61
SULT6B1,0,0,0,0
CEBPZ,807,2982,36,3
NDUFAF7,143,486,3,0
PRKD3,787,2218,22,0
QPCT,172,180,20,1
CDC42EP3,2762,7175,124,4
RMDN2,64,94,0,0
CYP1B1,1639,1093,74,1
CYP1B1-AS1,10,14,0,0
ATL2,540,1317,24,6
GALM,378,249,13,0
SRSF7,4018,11067,57,8
GEMIN6,93,133,1,0
DHX57,239,239,0,0
MORN2,202,243,1,0
ARHGEF33,11,15,0,0
LOC375196,4,3,0,0
SOS1,598,1069,2,0
CDKL4,4,5,0,0
MAP4K3,340,1003,8,0
LOC728730,145,48,4,0
TMEM178A,135,50,0,0
THUMPD2,271,726,18,0
SLC8A1-AS1,15,2,0,0
SLC8A1,199,122,27,3
C2orf91,18,9,0,0
PKDCC,138,201,0,0
EML4,1056,5991,64,8
COX7A2L,1851,2981,80,6
KCNG3,6,4,0,0
MTA3,240,290,0,0
OXER1,33,15,0,0
HAAO,221,50,3,0
ZFP36L2,3371,3242,26,1
THADA,437,840,26,0
PLEKHH2,614,626,3,0
DYNC2LI1,336,250,0,0
ABCG5,8,2,0,0
ABCG8,0,0,0,0
LRPPRC,1167,3100,40,0
PPM1B,752,1049,31,0
SLC3A1,10,2,0,0
PREPL,357,595,2,0
CAMKMT,80,86,6,0
MIR548AD,0,0,0,0
SIX3,8,10,0,0
SIX2,26,5,0,0
SRBD1,160,230,48,1
PRKCE,640,828,5,0
EPAS1,64805,26113,287,18
TMEM247,0,0,0,0
ATP6V1E2,40,69,0,0
RHOQ,1666,4197,86,3
PIGF,94,120,0,0
CRIPT,166,311,6,0
SOCS5,752,1395,16,0
MCFD2,1222,6043,42,0
TTC7A,790,810,0,0
CALM2,10783,19490,826,11
EPCAM,258,2933,30,0
MIR559,0,2,0,0
MSH2,151,180,0,0
KCNK12,1,5,0,0
MSH6,484,2300,3,3
FBXO11,944,3060,46,0
FOXN2,235,694,24,3
PPP1R21,347,579,9,3
STON1-GTF2A1L,1,3,0,0
STON1,519,197,0,0
GTF2A1L,0,0,0,0
LHCGR,1,2,0,0
FSHR,0,0,0,0
NRXN1,20,0,0,0
ASB3,22,36,0,0
GPR75-ASB3,0,0,0,0
CHAC2,23,72,0,0
ERLEC1,870,1619,43,7
MIR3682,16,23,0,0
GPR75,2,29,0,0
PSME4,922,4921,24,9
ACYP2,193,193,10,0
TSPYL6,1,0,0,0
C2orf73,11,7,0,0
SPTBN1,13968,17914,270,8
RPL23AP32,45,48,0,0
EML6,10,58,0,0
RTN4,3474,10993,536,19
CLHC1,79,46,0,0
RPS27A,15970,27338,497,46
MIR4426,0,0,0,0
MTIF2,292,280,2,0
PRORSD1P,41,30,0,0
CCDC88A,529,717,15,1
PNPT1,452,1303,74,10
EFEMP1,3427,1836,147,9
MIR217,0,0,0,0
MIR216A,0,0,0,0
MIR216B,0,0,0,0
CCDC85A,314,52,20,0
VRK2,122,324,0,1
FANCL,183,250,2,1
MIR4432,0,0,0,0
BCL11A,62,44,14,1
PAPOLG,195,717,16,0
REL,46,431,12,0
PUS10,109,225,0,0
PEX13,168,590,8,0
KIAA1841,154,96,1,0
LOC339803,15,12,4,0
C2orf74,312,196,4,0
USP34,1163,4441,26,2
SNORA70B,3,2,0,0
XPO1,934,2458,39,0
FAM161A,9,37,0,0
CCT4,2606,8655,47,1
COMMD1,459,775,25,1
B3GNT2,372,1043,6,0
MIR5192,0,1,0,0
TMEM17,23,19,0,0
EHBP1,419,396,26,5
LOC100132215,10,9,0,0
OTX1,5,8,0,3
DBIL5P2,2,1,0,0
WDPCP,68,73,0,0
MDH1,1161,1902,24,0
UGP2,2078,3828,96,1
VPS54,573,976,0,0
PELI1,1646,3293,783,17
LINC00309,0,1,5,0
LGALSL,806,457,21,0
AFTPH,604,1501,42,0
MIR4434,0,0,0,0
SERTAD2,741,3216,13,0
SLC1A4,218,614,13,0
CEP68,441,357,0,0
RAB1A,3023,7913,204,8
ACTR2,2975,5965,192,6
SPRED2,721,1959,21,3
MIR4778,0,0,0,0
MEIS1-AS3,0,6,0,0
MEIS1,732,817,0,0
ETAA1,136,175,0,0
C1D,267,418,0,0
WDR92,134,73,0,0
PNO1,934,3063,51,5
PPP3R1,1378,1933,3,0
CNRIP1,983,2119,13,0
PLEK,995,2115,6037,251
FBXO48,32,60,0,0
APLF,26,87,10,0
PROKR1,0,0,0,0
ARHGAP25,476,1607,27,0
BMP10,0,1,0,0
GKN2,341,883,0,0
GKN1,0,0,0,0
ANTXR1,2524,1123,57,6
MIR3126,0,0,0,0
GFPT1,457,2723,21,4
NFU1,624,566,12,0
AAK1,672,1187,5,0
SNORA36C,1,0,0,0
ANXA4,1421,1396,43,0
GMCL1,39,181,18,0
SNRNP27,471,1143,69,4
MXD1,929,1722,1541,86
ASPRV1,67,39,10,0
PCBP1-AS1,79,222,8,1
PCBP1,3534,7899,510,7
C2orf42,156,324,0,0
TIA1,929,1560,19,0
PCYOX1,907,549,5,2
SNRPG,931,4541,52,0
FAM136A,390,777,20,0
TGFA,32,720,0,0
ADD2,61,12,2,0
FIGLA,14,0,0,0
CLEC4F,88,2,0,0
CD207,31,1,12,0
VAX2,59,3,0,0
ATP6V1B1,152,38,0,0
ANKRD53,16,21,0,0
TEX261,1287,1585,23,2
OR7E91P,0,1,0,0
NAGK,988,1377,166,7
MCEE,120,132,0,0
MPHOSPH10,537,1233,0,0
PAIP2B,113,62,0,0
ZNF638,1171,3656,30,4
DYSF,1907,2163,191,14
CYP26B1,51,348,0,0
EXOC6B,48,145,0,0
SPR,277,371,5,2
EMX1,0,35,0,0
SFXN5,278,185,0,0
RAB11FIP5,696,2048,19,0
NOTO,0,1,0,1
SMYD5,439,678,1,1
PRADC1,387,140,0,0
CCT7,3440,8995,71,1
FBXO41,50,72,0,0
EGR4,18,111,0,0
ALMS1,194,387,10,0
NAT8,0,0,0,0
NAT8B,3,3,0,0
TPRKB,334,431,28,0
DUSP11,361,752,13,0
C2orf78,0,0,0,0
STAMBP,496,634,18,0
ACTG2,5172,556,101,7
DGUOK,1101,2201,187,10
TET3,228,1956,13,2
BOLA3,333,394,25,2
BOLA3-AS1,52,83,4,0
MOB1A,382,1390,73,5
MTHFD2,2710,4401,172,7
SLC4A5,376,317,12,0
DCTN1,2859,2386,73,4
DCTN1-AS1,12,6,0,0
C2orf81,55,25,1,0
WDR54,361,615,7,0
RTKN,337,402,3,0
INO80B,10,6,0,0
INO80B-WBP1,0,0,0,0
WBP1,65,38,10,0
MOGS,716,1553,23,1
MRPL53,799,967,26,0
CCDC142,94,80,3,0
TTC31,450,627,2,0
LBX2,0,4,0,0
LBX2-AS1,59,93,2,0
PCGF1,225,997,6,1
TLX2,0,2,0,0
DQX1,9,6,0,0
AUP1,2424,6616,39,2
HTRA2,473,1405,2,2
LOXL3,70,223,0,0
DOK1,242,240,0,0
M1AP,13,6,0,0
SEMA4F,83,103,0,0
HK2,730,7260,69,11
POLE4,1521,1062,70,3
TACR1,251,93,0,0
MIR5000,0,4,0,0
EVA1A,183,1168,9,0
MRPL19,368,609,22,0
GCFC2,374,585,0,0
LRRTM4,53,0,0,0
SNAR-H,0,0,0,0
REG3G,0,0,0,0
REG1B,0,0,0,0
REG1A,1,0,0,0
REG3A,0,0,0,0
CTNNA2,8,0,0,0
MIR4264,0,0,0,0
LRRTM1,2,0,0,0
FUNDC2P2,0,0,0,0
SUCLG1,1179,1841,10,9
DNAH6,15,59,0,0
TRABD2A,80,45,0,0
TMSB10,55023,32674,3466,406
KCMF1,1229,2804,86,7
TCF7L1,433,306,0,0
TGOLN2,2408,4010,97,6
RETSAT,672,441,7,0
ELMOD3,317,504,2,0
CAPG,2984,3481,30,13
SH2D6,9,0,0,0
MAT2A,10028,8432,39,2
GGCX,392,809,8,3
VAMP8,3275,2872,75,9
VAMP5,3647,2161,28,0
RNF181,1306,6104,65,4
TMEM150A,731,754,0,3
USP39,999,2057,22,3
C2orf68,426,547,14,0
SFTPB,15552,14027,1425,151
GNLY,831,3108,279,49
ATOH8,2314,380,4,1
LOC284950,61,6,0,0
ST3GAL5,258,412,15,0
POLR1A,165,705,7,0
PTCD3,591,1666,1,0
SNORD94,6,81,0,0
IMMT,1090,2525,24,0
MIR4779,0,0,0,0
MRPL35,370,725,16,0
REEP1,146,24,0,0
KDM3A,751,3758,12,0
CHMP3,47,40,0,0
RNF103-CHMP3,5,4,0,0
RNF103,503,1699,12,0
RMND5A,654,936,6,0
CD8A,264,820,0,0
CD8B,52,266,0,0
ANAPC1P1,0,0,0,0
RGPD2,0,1,0,0
RGPD1,3,35,0,0
PLGLB2,0,0,0,0
PLGLB1,0,0,0,0
LOC285074,48,53,0,0
MIR4435-1,0,0,0,0
MIR4435-2,0,0,0,0
KRCC1,446,521,20,0
SMYD1,0,1,0,0
MIR4780,0,0,0,0
FABP1,8,0,0,0
THNSL2,569,114,1,1
FOXI3,0,0,0,0
TEX37,0,0,0,0
EIF2AK3,327,1548,7,10
RPIA,577,1250,2,0
ANKRD36BP2,16,6,0,0
MIR4436A,0,0,0,0
GGT8P,0,1,0,0
ACTR3BP2,0,0,0,0
ANKRD20A8P,0,1,0,0
LOC442028,3,0,0,0
TEKT4,0,20,0,0
MAL,474,157,0,0
MRPS5,1012,2015,25,3
ZNF514,142,316,0,0
ZNF2,72,162,0,0
PROM2,46,33,0,0
KCNIP3,99,31,0,0
FAHD2A,261,323,0,0
TRIM43B,0,0,0,0
TRIM43,0,0,0,0
FAHD2CP,26,39,0,0
GPAT2,166,132,0,0
ADRA2B,59,125,0,0
ASTL,5,24,0,0
DUSP2,234,933,59,0
STARD7,2593,3229,37,3
TMEM127,1344,2172,26,2
CIAO1,1099,1675,21,5
SNRNP200,1909,5148,28,1
ITPRIPL1,8,97,0,0
NCAPH,14,43,0,0
NEURL3,6,8294,14,3
ARID5A,3176,3034,33,2
KANSL3,1110,3093,10,2
FER1L5,5,10,0,0
LMAN2L,221,601,0,0
CNNM4,155,856,8,3
MIR3127,0,0,0,0
CNNM3,214,376,11,0
ANKRD23,15,22,0,0
ANKRD39,213,126,1,0
SEMA4C,1828,2749,8,0
FAM178B,16,0,0,0
FAHD2B,158,107,0,0
ANKRD36,93,145,0,0
LOC100506123,144,211,0,0
ANKRD36B,1,6,0,0
COX5B,3253,3372,36,1
ACTR1B,1460,1845,0,0
ZAP70,103,343,0,0
TMEM131,415,1284,9,0
VWA3B,11,23,5,0
CNGA3,7,6,0,0
INPP4A,417,711,29,1
COA5,478,591,3,0
UNC50,450,1462,35,0
MGAT4A,1333,1646,28,1
KIAA1211L,633,323,5,0
TSGA10,33,51,0,0
C2orf15,3,13,0,0
LIPT1,115,309,8,0
MITD1,328,1025,28,0
MRPL30,367,478,24,2
LYG2,1,0,0,0
LYG1,25,62,1,0
TXNDC9,405,638,5,1
EIF5B,3397,7412,201,5
REV1,772,1740,9,0
AFF3,246,174,13,0
LONRF2,95,84,0,0
CHST10,356,194,0,0
NMS,0,0,0,0
PDCL3,292,585,4,0
NPAS2,197,462,7,0
RPL31,19446,29054,1902,84
TBC1D8,882,1184,59,2
CNOT11,788,1078,23,0
SNORD89,20,72,0,0
RNF149,961,2709,486,6
MIR5696,0,0,0,0
CREG2,13,2,0,0
RFX8,5,376,0,0
MAP4K4,2035,9382,164,10
IL1R2,671,48,281,11
IL1R1,6807,12071,194,11
IL1RL2,26,218,0,0
IL1RL1,813,7399,368,32
IL18R1,1046,1058,43,1
IL18RAP,266,454,69,4
MIR4772,0,0,0,0
SLC9A4,0,1,0,0
SLC9A2,5,0,1,0
MFSD9,42,79,0,0
TMEM182,22,23,0,0
LOC100287010,0,0,0,0
POU3F3,0,0,0,0
MRPS9,435,692,6,2
GPR45,0,1,0,0
TGFBRAP1,49,204,0,1
C2orf49,62,302,14,0
FHL2,565,624,8,1
LOC285000,3,0,0,0
NCK2,1091,1007,27,0
C2orf40,429,59,0,0
UXS1,973,1257,29,0
PLGLA,0,0,0,0
RGPD3,0,11,0,0
ST6GAL2,11,4,13,0
RGPD4,13,0,0,0
SLC5A7,0,1,0,3
SULT1C3,0,0,0,0
SULT1C2,10,83,0,0
SULT1C2P1,0,1,0,0
SULT1C4,91,57,0,0
GCC2,382,1139,1,11
LIMS1,1104,4420,90,5
RANBP2,1349,4607,68,2
CCDC138,14,23,9,0
EDAR,1,6,0,0
SH3RF3-AS1,25,80,0,0
SH3RF3,884,1976,10,1
MIR4265,0,2,0,0
MIR4266,0,1,0,0
10-Sep,1464,1343,28,0
SOWAHC,275,405,0,0
RGPD5,0,0,0,0
RGPD6,0,0,0,0
LIMS3,0,0,0,0
LIMS3-LOC440895,0,0,0,0
LOC440895,0,0,0,0
LOC100288570,0,0,0,0
MIR4267,0,0,0,0
MALL,55,87,0,0
MIR4436B2,0,0,0,0
MIR4436B1,0,0,0,0
NPHP1,108,126,0,0
LOC100507334,3,0,0,0
BUB1,36,24,0,0
ACOXL,48,207,0,0
BCL2L11,457,700,9,0
ANAPC1,405,1128,5,0
MERTK,246,253,0,0
TMEM87B,337,779,12,0
FBLN7,81,161,0,3
ZC3H8,89,241,2,0
ZC3H6,327,286,0,0
RGPD8,0,0,0,0
TTL,787,1273,1,0
POLR1B,334,1106,8,0
CHCHD5,399,286,8,0
FLJ42351,5,12,0,0
SLC20A1,2576,3961,80,2
CKAP2L,4,17,0,0
IL1A,96,2735,591,30
IL1B,946,41457,6420,367
IL37,0,1,0,0
IL36G,0,90,2,0
IL36A,0,0,0,0
IL36B,0,10,0,0
IL36RN,0,52,0,0
IL1F10,0,0,0,0
IL1RN,884,10570,11641,862
PSD4,207,520,5,0
PAX8,153,180,0,0
CBWD2,170,470,6,0
FOXD4L1,0,12,0,0
FAM138B,0,6,0,0
WASH2P,205,93,1,1
DDX11L2,2,43,0,0
RPL23AP7,47,106,0,0
RABL2A,117,81,0,0
SLC35F5,201,783,4,2
MIR4782,0,0,0,0
ACTR3,2028,13406,918,27
LOC100499194,0,7,0,0
DPP10,4,0,0,0
DDX18,1271,4461,72,0
CCDC93,401,3874,27,0
INSIG2,353,1733,5,0
EN1,0,0,0,0
MARCO,1883,1249,18,6
C1QL2,1,3,0,0
STEAP3,196,447,12,0
C2orf76,185,185,10,0
DBI,2445,4117,140,11
TMEM37,326,56,0,0
SCTR,54,41,0,0
TMEM177,49,133,0,0
PTPN4,220,290,15,0
EPB41L5,618,1326,32,1
TMEM185B,772,1672,16,0
RALB,3204,3422,345,13
INHBB,979,91,0,3
GLI2,55,195,3,0
TFCP2L1,111,302,0,0
CLASP1,515,960,9,8
RNU4ATAC,7,41,11,3
TSN,1062,1463,9,4
CNTNAP5,10,0,0,0
GYPC,3260,4720,46,2
BIN1,876,1606,4,0
CYP27C1,29,14,0,0
ERCC3,631,1203,20,0
MAP3K2,606,2006,37,4
PROC,0,9,0,0
MIR4783,0,0,0,0
IWS1,735,3090,18,1
MYO7B,217,63,0,1
LIMS2,4440,274,0,2
GPR17,45,15,0,0
SFT2D3,135,156,6,0
WDR33,916,2225,30,2
POLR2D,604,1191,9,1
AMMECR1L,657,1946,16,0
SAP130,298,853,6,0
UGGT1,357,1089,31,0
HS6ST1,347,320,1,0
RAB6C,21,3,0,0
POTEF,1,2,0,0
CCDC74B,28,24,0,0
SMPD4,650,1034,0,0
MZT2B,834,652,0,0
TUBA3E,0,0,0,0
CCDC115,1003,735,11,0
IMP4,1290,3157,14,1
PTPN18,1657,746,17,3
CFC1B,0,0,0,0
CFC1,0,0,0,0
CYP4F30P,0,1,0,0
GPR148,0,0,0,0
AMER3,0,0,0,0
ARHGEF4,60,48,0,3
FAM168B,2040,4665,15,2
PLEKHB2,1751,8912,47,1
POTEE,4,4,0,0
LOC440910,0,0,0,0
TUBA3D,0,1,0,0
MZT2A,720,350,6,0
MIR4784,0,3,0,0
LOC150776,419,653,1,0
CCDC74A,129,37,10,0
C2orf27A,7,32,0,0
C2orf27B,0,0,0,0
ANKRD30BL,0,0,0,0
MIR663B,0,0,0,0
GPR39,2,12,0,0
LYPD1,2,5,10,0
NCKAP5,222,283,1,0
MIR3679,0,0,0,0
MGAT5,784,2870,0,2
TMEM163,88,481,0,0
ACMSD,0,12,0,0
CCNT2,543,1979,10,1
MAP3K19,7,37,2,0
RAB3GAP1,822,2670,54,6
ZRANB3,21,35,3,0
R3HDM1,349,309,12,1
MIR128-1,0,0,0,0
UBXN4,1220,4216,147,3
LCT,0,5,0,0
LOC100507600,0,0,0,0
MCM6,428,522,6,0
DARS,783,2379,19,2
CXCR4,884,7770,65,12
THSD7B,0,1,0,5
HNMT,705,286,17,0
SPOPL,411,559,38,3
NXPH2,2,2,0,0
YY1P2,0,0,0,0
LRP1B,20,1,0,0
KYNU,197,1376,59,1
ARHGAP15,477,238,66,3
GTDC1,359,401,31,3
ZEB2,1490,4604,111,6
ZEB2-AS1,9,6,0,0
PABPC1P2,13,0,0,0
ACVR2A,189,451,6,0
ORC4,290,589,2,0
MBD5,90,167,0,1
EPC2,290,583,5,0
KIF5C,93,74,0,0
LYPD6B,3,27,0,0
LYPD6,28,2,0,0
MMADHC,979,3293,119,10
RND3,2008,10138,32,2
RBM43,71,15,9,0
NMI,411,849,161,7
TNFAIP6,287,2339,533,16
MIR4773-2,0,0,0,0
MIR4773-1,0,0,0,0
RIF1,208,1141,13,0
NEB,87,156,0,5
ARL5A,503,668,26,0
CACNB4,30,165,0,0
STAM2,370,730,31,3
FMNL2,553,4379,57,3
PRPF40A,1005,3160,86,3
ARL6IP6,217,471,13,0
RPRM,2,23,0,0
GALNT13,27,44,0,0
LOC100144595,13,0,0,0
KCNJ3,10,0,0,0
NR4A2,1794,3224,3,5
GPD2,327,826,28,4
GALNT5,24,135,6,0
ERMN,8,70,6,0
CYTIP,472,1194,187,4
ACVR1C,9,12,9,0
ACVR1,250,1106,0,0
UPP2,0,3,0,0
CCDC148-AS1,0,0,0,0
CCDC148,9,10,6,0
PKP4,1836,2283,33,1
DAPL1,6,1,0,0
TANC1,1135,1758,4,0
WDSUB1,162,221,0,0
BAZ2B,542,781,37,0
7-Mar,853,3448,136,4
LY75-CD302,0,0,0,0
CD302,2,1,0,0
LY75,36,111,6,2
PLA2R1,69,26,0,0
ITGB6,29,693,0,0
RBMS1,2612,4983,290,11
MIR4785,3,28,0,0
TANK,583,4021,60,8
PSMD14,731,3001,59,0
TBR1,0,1,0,0
AHCTF1P1,2,22,0,0
SLC4A10,0,15,0,0
DPP4,188,751,8,2
GCG,1,2,0,0
FAP,55,947,6,0
IFIH1,240,3290,421,29
GCA,1067,950,566,16
KCNH7,5,56,50,5
FIGN,43,17,0,0
GRB14,134,57,0,0
COBLL1,480,1160,35,0
SNORA70F,4,1,0,0
SLC38A11,15,0,0,0
SCN3A,21,1,0,0
SCN2A,8,2,7,0
CSRNP3,22,2,0,0
GALNT3,49,620,8,0
LOC100506124,20,38,0,0
TTC21B,181,412,9,0
SCN1A,15,4,0,0
SCN9A,40,19,6,0
SCN7A,665,119,0,0
XIRP2,6,2,0,0
